FIT Profiler Report
Profile stats for: [LightningModule]DownsampleCVAE.configure_callbacks
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       11    0.000    0.000    0.000    0.000 contextlib.py:123(__exit__)
       11    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       11    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       11    0.000    0.000    0.000    0.000 advanced.py:71(stop)
       11    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       11    0.000    0.000    0.000    0.000 hooks.py:93(on_validation_batch_start)
       11    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Strategy]SingleDeviceStrategy.validation_step
         42337 function calls (28879 primitive calls) in 0.143 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       11    0.000    0.000    0.143    0.013 strategy.py:400(validation_step)
       11    0.000    0.000    0.142    0.013 cvae_rold.py:390(validation_step)
       11    0.000    0.000    0.124    0.011 cvae_rold.py:374(forward)
       11    0.007    0.001    0.061    0.006 cvae_rold.py:333(encode)
   605/77    0.001    0.000    0.061    0.001 module.py:1528(_wrapped_call_impl)
   605/77    0.001    0.000    0.060    0.001 module.py:1534(_call_impl)
       11    0.004    0.000    0.033    0.003 cvae_rold.py:68(recon_kl_loss)
       11    0.000    0.000    0.029    0.003 cvae_rold.py:351(decode)
      209    0.023    0.000    0.023    0.000 {built-in method torch._C._nn.linear}
      110    0.000    0.000    0.022    0.000 linear.py:115(forward)
       11    0.000    0.000    0.022    0.002 cvae_rold.py:143(forward)
       11    0.000    0.000    0.021    0.002 transformer.py:456(forward)
       33    0.001    0.000    0.021    0.001 transformer.py:843(forward)
       11    0.004    0.000    0.021    0.002 cvae_rold.py:26(__init__)
       11    0.000    0.000    0.018    0.002 module.py:548(log_dict)
       33    0.001    0.000    0.018    0.001 module.py:382(log)
       11    0.000    0.000    0.018    0.002 cvae_rold.py:40(kl)
       22    0.000    0.000    0.017    0.001 cvae_rold.py:116(forward)
       22    0.001    0.000    0.016    0.001 transformer.py:310(forward)
       66    0.003    0.000    0.015    0.000 transformer.py:623(forward)
       11    0.014    0.001    0.014    0.001 {built-in method torch.pow}
       33    0.000    0.000    0.013    0.000 result.py:355(log)
  147/135    0.000    0.000    0.012    0.000 apply_func.py:23(apply_to_collection)
       11    0.000    0.000    0.011    0.001 functional.py:3339(mse_loss)
       11    0.011    0.001    0.011    0.001 {built-in method torch._C._nn.mse_loss}
   276/69    0.001    0.000    0.010    0.000 apply_func.py:84(_apply_to_collection_slow)
       22    0.010    0.000    0.010    0.000 {built-in method torch.exp}
        3    0.000    0.000    0.009    0.003 result.py:415(register_key)
3305/2269    0.001    0.000    0.009    0.000 {built-in method builtins.isinstance}
       66    0.001    0.000    0.009    0.000 activation.py:1063(forward)
       66    0.008    0.000    0.008    0.000 {built-in method torch._transformer_encoder_layer_fwd}
        3    0.000    0.000    0.008    0.003 result.py:306(to)
 5887/535    0.001    0.000    0.007    0.000 abc.py:121(__subclasscheck__)
 5887/535    0.007    0.000    0.007    0.000 {built-in method _abc._abc_subclasscheck}
       11    0.007    0.001    0.007    0.001 {built-in method torch.clamp}
      132    0.000    0.000    0.006    0.000 normalization.py:200(forward)
      132    0.000    0.000    0.006    0.000 functional.py:2558(layer_norm)
      132    0.006    0.000    0.006    0.000 {built-in method torch.layer_norm}
       33    0.000    0.000    0.006    0.000 transformer.py:907(_mha_block)
      480    0.000    0.000    0.004    0.000 abc.py:117(__instancecheck__)
      480    0.000    0.000    0.004    0.000 {built-in method _abc._abc_instancecheck}
       33    0.000    0.000    0.004    0.000 transformer.py:897(_sa_block)
       33    0.000    0.000    0.004    0.000 transformer.py:917(_ff_block)
       33    0.001    0.000    0.004    0.000 functional.py:5155(multi_head_attention_forward)
      518    0.000    0.000    0.004    0.000 typing.py:719(__instancecheck__)
       22    0.004    0.000    0.004    0.000 {built-in method torch.sum}
      518    0.000    0.000    0.004    0.000 typing.py:848(__subclasscheck__)
      102    0.002    0.000    0.003    0.000 {built-in method builtins.all}
      539    0.000    0.000    0.003    0.000 {built-in method builtins.issubclass}
       33    0.003    0.000    0.003    0.000 {built-in method torch._C._nn.gelu}
       33    0.000    0.000    0.002    0.000 functional.py:4846(_in_projection_packed)
     6083    0.002    0.000    0.002    0.000 module.py:1696(__getattr__)
       11    0.002    0.000    0.002    0.000 {built-in method torch.cat}
       33    0.000    0.000    0.001    0.000 result.py:424(update_metrics)
       33    0.001    0.000    0.001    0.000 {built-in method torch._native_multi_head_attention}
       33    0.000    0.000    0.001    0.000 result.py:264(forward)
       33    0.000    0.000    0.001    0.000 metric.py:476(wrapped_func)
        3    0.000    0.000    0.001    0.000 result.py:187(__init__)
      924    0.001    0.000    0.001    0.000 transformer.py:711(<genexpr>)
       33    0.000    0.000    0.001    0.000 result.py:340(_extract_batch_size)
       11    0.000    0.000    0.001    0.000 data.py:61(extract_batch_size)
   174/12    0.000    0.000    0.001    0.000 copy.py:128(deepcopy)
       33    0.001    0.000    0.001    0.000 result.py:207(update)
   275/77    0.001    0.000    0.001    0.000 data.py:42(_extract_batch_size)
       33    0.000    0.000    0.001    0.000 trainer.py:1642(_results)
       33    0.000    0.000    0.001    0.000 module.py:654(__to_tensor)
       33    0.000    0.000    0.001    0.000 trainer.py:1564(_active_loop)
      132    0.000    0.000    0.001    0.000 dropout.py:58(forward)
        3    0.000    0.000    0.001    0.000 metric.py:101(__init__)
        6    0.000    0.000    0.001    0.000 metric.py:196(add_state)
      264    0.000    0.000    0.000    0.000 activation.py:1211(<genexpr>)
      132    0.000    0.000    0.000    0.000 enums.py:81(__eq__)
        6    0.000    0.000    0.000    0.000 _tensor.py:82(__deepcopy__)
      132    0.000    0.000    0.000    0.000 functional.py:1279(dropout)
       66    0.000    0.000    0.000    0.000 _tensor.py:906(split)
       33    0.000    0.000    0.000    0.000 activation.py:918(_is_make_fx_tracing)
       33    0.000    0.000    0.000    0.000 {method 'clone' of 'torch._C.TensorBase' objects}
      9/6    0.000    0.000    0.000    0.000 copy.py:258(_reconstruct)
       33    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       33    0.000    0.000    0.000    0.000 accelerator_connector.py:609(is_distributed)
       33    0.000    0.000    0.000    0.000 {built-in method torch._C._nn.scaled_dot_product_attention}
       66    0.000    0.000    0.000    0.000 trainer.py:1381(training)
       72    0.000    0.000    0.000    0.000 {method 'contiguous' of 'torch._C.TensorBase' objects}
      210    0.000    0.000    0.000    0.000 apply_func.py:17(is_dataclass_instance)
    15/12    0.000    0.000    0.000    0.000 copy.py:226(_deepcopy_dict)
       33    0.000    0.000    0.000    0.000 container.py:290(__getitem__)
       22    0.000    0.000    0.000    0.000 contextlib.py:123(__exit__)
        3    0.000    0.000    0.000    0.000 inspect.py:3111(signature)
      231    0.000    0.000    0.000    0.000 {method 'transpose' of 'torch._C.TensorBase' objects}
       99    0.000    0.000    0.000    0.000 activation.py:1246(<genexpr>)
        3    0.000    0.000    0.000    0.000 inspect.py:2859(from_callable)
        6    0.000    0.000    0.000    0.000 apply_func.py:69(<genexpr>)
      6/3    0.000    0.000    0.000    0.000 inspect.py:2246(_signature_from_callable)
       66    0.000    0.000    0.000    0.000 {built-in method torch.split_with_sizes}
       22    0.000    0.000    0.000    0.000 precision.py:173(val_step_context)
       66    0.000    0.000    0.000    0.000 result.py:90(_generate_sync_fn)
      264    0.000    0.000    0.000    0.000 types.py:171(__get__)
      264    0.000    0.000    0.000    0.000 {method 'view' of 'torch._C.TensorBase' objects}
      605    0.000    0.000    0.000    0.000 {built-in method torch._C._get_tracing_state}
       33    0.000    0.000    0.000    0.000 {built-in method builtins.any}
       12    0.000    0.000    0.000    0.000 apply_func.py:71(move_data_to_device)
       33    0.000    0.000    0.000    0.000 <string>:2(__init__)
       33    0.000    0.000    0.000    0.000 _tensor.py:1287(unflatten)
      231    0.000    0.000    0.000    0.000 activation.py:906(_check_arg_device)
        6    0.000    0.000    0.000    0.000 dataclasses.py:1024(fields)
       33    0.000    0.000    0.000    0.000 result.py:57(__post_init__)
       11    0.000    0.000    0.000    0.000 contextlib.py:114(__enter__)
        6    0.000    0.000    0.000    0.000 storage.py:852(_deepcopy)
       33    0.000    0.000    0.000    0.000 fx_validator.py:191(check_logging_and_get_default_levels)
      154    0.000    0.000    0.000    0.000 __init__.py:8(get_fastpath_enabled)
       33    0.000    0.000    0.000    0.000 result.py:148(sync)
       33    0.000    0.000    0.000    0.000 {method 'expand' of 'torch._C.TensorBase' objects}
       33    0.000    0.000    0.000    0.000 trainer.py:1554(_evaluation_loop)
       33    0.000    0.000    0.000    0.000 container.py:281(_get_abs_string_index)
       66    0.000    0.000    0.000    0.000 {method 'squeeze' of 'torch._C.TensorBase' objects}
       33    0.000    0.000    0.000    0.000 memory.py:24(recursive_detach)
      210    0.000    0.000    0.000    0.000 dataclasses.py:1047(is_dataclass)
       12    0.000    0.000    0.000    0.000 apply_func.py:91(batch_to)
        3    0.000    0.000    0.000    0.000 inspect.py:2152(_signature_from_function)
      255    0.000    0.000    0.000    0.000 result.py:294(__setattr__)
       33    0.000    0.000    0.000    0.000 trainer.py:1429(sanity_checking)
        3    0.000    0.000    0.000    0.000 result.py:273(_wrap_compute)
      132    0.000    0.000    0.000    0.000 {built-in method torch.dropout}
       33    0.000    0.000    0.000    0.000 imports.py:47(_habana_available_and_importable)
       12    0.000    0.000    0.000    0.000 {method 'to' of 'torch._C.TensorBase' objects}
       66    0.000    0.000    0.000    0.000 {method 'detach' of 'torch._C.TensorBase' objects}
      209    0.000    0.000    0.000    0.000 _VF.py:26(__getattr__)
       33    0.000    0.000    0.000    0.000 result.py:122(__post_init__)
      4/3    0.000    0.000    0.000    0.000 typing.py:271(inner)
       33    0.000    0.000    0.000    0.000 {function Tensor.unflatten at 0x7bb8573c53a0}
     1231    0.000    0.000    0.000    0.000 _collections_abc.py:409(__subclasshook__)
       33    0.000    0.000    0.000    0.000 result.py:74(op)
        6    0.000    0.000    0.000    0.000 storage.py:110(__deepcopy__)
      2/1    0.000    0.000    0.000    0.000 typing.py:352(__getitem__)
       33    0.000    0.000    0.000    0.000 {method 'permute' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.000    0.000 typing.py:472(Optional)
  180/114    0.000    0.000    0.000    0.000 {built-in method builtins.len}
       30    0.000    0.000    0.000    0.000 <string>:2(__eq__)
       11    0.000    0.000    0.000    0.000 functional.py:47(broadcast_tensors)
       33    0.000    0.000    0.000    0.000 {method 'unsqueeze' of 'torch._C.TensorBase' objects}
        6    0.000    0.000    0.000    0.000 inspect.py:2781(__init__)
       33    0.000    0.000    0.000    0.000 _python_dispatch.py:119(_get_current_dispatch_mode_stack)
      312    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
        6    0.000    0.000    0.000    0.000 storage.py:126(clone)
       45    0.000    0.000    0.000    0.000 grad_mode.py:183(__init__)
      385    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
      226    0.000    0.000    0.000    0.000 {method 'size' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.000    0.000 typing.py:434(Union)
      132    0.000    0.000    0.000    0.000 __init__.py:36(__get__)
       11    0.000    0.000    0.000    0.000 {built-in method torch.chunk}
      6/3    0.000    0.000    0.000    0.000 copy.py:209(_deepcopy_tuple)
       33    0.000    0.000    0.000    0.000 result.py:127(_parse_reduce_fx)
       33    0.000    0.000    0.000    0.000 transformer.py:37(_get_seq_len)
       57    0.000    0.000    0.000    0.000 dataclasses.py:1039(<genexpr>)
       33    0.000    0.000    0.000    0.000 activation.py:921(<genexpr>)
      6/3    0.000    0.000    0.000    0.000 copy.py:210(<listcomp>)
      210    0.000    0.000    0.000    0.000 apply_func.py:11(is_namedtuple)
       33    0.000    0.000    0.000    0.000 imports.py:196(__bool__)
       11    0.000    0.000    0.000    0.000 precision.py:68(forward_context)
       11    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        1    0.000    0.000    0.000    0.000 typing.py:739(__init__)
       11    0.000    0.000    0.000    0.000 {built-in method torch.broadcast_tensors}
        3    0.000    0.000    0.000    0.000 inspect.py:1840(_signature_bound_method)
